company_name,fyear,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,division,majorgroup,division_name,majorgroup_name
C_4712,2003,alive,3242.0,21.0,87.0,6292.999999999999,636.0,662.9999999999999,1299.0000000000002,14410.0,0.0,8453.0,59.0,-52750.0,2407.0,101410.0,17799.2,18891.0,101410.0,100111.0,I,80,Services,Health Services
C_4712,2004,alive,4837.0,21908.0,87416.0,248.0,583.0,4180.0,4763.0,14408.0,0.0,5269.0,4653.000000000001,-48097.0,3154.0,101824.0,96576000.0,5517.0,101824.0,97061.0,I,80,Services,Health Services
C_4712,2005,alive,10716.0,34138.00000000001,93157.0,38.0,596.0,6311.0,6907.0,19074.0,0.0,3801.0,15890.999999999998,-32205.0,3630.0,112231.0,121510.2,3839.0,112231.0,105324.0,I,80,Services,Health Services
C_4712,2006,alive,18601.0,40065.0,110223.0,111.9999999999999,695.0,7950.0,8645.0,22768.0,0.0,2978.0,5337.999999999999,-26868.0,6571.000000000001,132991.0,148213.9,3090.0,132991.0,124346.0,I,80,Services,Health Services
C_4712,2007,alive,23109.0,116938.0,182060.0,165.0,2013.0,9890.0,11903.0,35086.0,0.0,6461.0,6303.0,-20565.0,13833.0,217146.0,216432.9,12880.0,217146.0,205243.0,I,80,Services,Health Services
C_4712,2008,alive,26354.0,118490.0,205532.0,105.0,2508.0,17867.0,20375.0,48908.0,0.0,6060.0,11270.0,-9295.0,15325.0,254440.0,150974.7,13264.0,254440.0,234065.0,I,80,Services,Health Services
C_4712,2009,alive,32174.0,125303.0,225321.0,81.9999999999999,2303.0,24928.0,27231.0,55949.0,0.0,6683.0,15281.0,5986.000000000001,17324.0,281270.0,138381000.0,14100.0,281270.0,254039.0,I,80,Services,Health Services
C_4712,2010,alive,59903.0,153866.0,237446.0,157.0,2895.0,36216.0,39111.0,73345.0,0.0,10442.0,22176.0,28163.0,18920.0,310791.0,202688.4,17837.0,310791.0,271680.0,I,80,Services,Health Services
C_4712,2011,alive,75570.0,180905.0,250985.0,183.0,4134.0,39901.0,44035.0,82473.0,0.0,10626.0,23912.0,52074.0,19576.0,333458.0,374897.3,18888.0,333458.0,289423.0,I,80,Services,Health Services
C_4713,1999,alive,35842.0,133581.00000000003,27533.0,26202.0,8332.0,-8572.000000000002,-240.0,25387.0,0.0,34378.0,-15477.0,-41298.0,24199.0,52920.0,426121.1,61360.0,52920.0,53160.0,I,73,Services,Business Services
C_4713,2000,alive,55537.0,169956.0,32238.0,25.0,16132.0,-22499.0,-6367.000000000001,50353.0,0.0,27226.0,-33152.0,-79230.0,22870.0,82591.00000000001,96195.9,52226.00000000001,82591.00000000001,88958.0,I,73,Services,Business Services
C_4713,2001,alive,9298.0,35744.0,26889.0,4600.0,11520.0,-49627.0,-38107.0,-4230.0,0.0,14265.999999999998,-105135.0,-182166.0,6401.0,22659.0,44267.4,21851.0,22659.0,60766.00000000001,I,73,Services,Business Services
C_4713,2002,alive,3614.0,11852.0,8075.0,0.0,402.0,-14021.0,-13619.000000000002,-4974.0,0.0,9868.0,-18182.0,-201282.0,2231.0,3101.0000000000005,7297.1,10199.0,3101.0000000000005,16720.0,I,73,Services,Business Services
C_4713,2003,alive,1226.0,5362.0,5266.0,131.0,166.9999999999999,-10158.0,-9991.0,-4736.000000000001,0.0,7781.000000000001,-10006.0,-212279.0,12.0,530.0,9325.8,8109.999999999999,530.0,10521.0,I,73,Services,Business Services
C_4713,2004,alive,515.0,530.0,2866.0,250.0,11.0,-5823.0,-5812.0,-2091.0,0.0,10770.0,-9761.0,-222042.0,152.0,775.0,6062.599999999999,11020.0,775.0,6587.000000000001,I,73,Services,Business Services
C_4713,2006,alive,582.0000000000001,597.0,755.0,33.0,12.0,-1880.0,-1868.0,217.0,0.0,8476.0,-2997.0,-234354.0,170.0,972.0,80919.5,8509.0,972.0,2840.0,I,73,Services,Business Services
C_4713,2007,alive,1229.0,1251.0,927.0,1323.0000000000002,10.0,-1840.0,-1830.0,880.9999999999999,0.0,7361.000000000001,-1975.0,-236335.0,692.0000000000001,1808.0,10951.5,8684.0,1808.0,3638.0,I,73,Services,Business Services
C_4713,2008,alive,1148.0,1194.0,1234.0,971.0,17.0,-667.0,-650.0,2218.0,0.0,7305.0,-823.0,-237147.0,759.0,3452.0,6996.3,8276.0,3452.0,4102.0,I,73,Services,Business Services
C_4713,2009,alive,582.0000000000001,621.0,1398.0,1421.0,21.0,-1974.0,-1953.0,1100.0,0.0,7126.0,-1280.0,-238437.0,225.0,2498.0,4238.8,8547.0,2498.0,4451.000000000001,I,73,Services,Business Services
C_4713,2010,alive,458.9999999999999,4761.0,1036.0,4440.0,694.0000000000001,-2868.0000000000005,-2174.0,1940.0,0.0,6985.0,-458.9999999999999,-239080.0,136.9999999999999,2976.0000000000005,2873000.0,11425.0,2976.0000000000005,5150.0,I,73,Services,Business Services
C_4713,2011,alive,1449.0,5042.0,1155.0,1916.0,722.0,-2674.0,-1952.0,2099.0,0.0,12749.0,-2970.0,-242176.0,861.0,3254.0,2372.3,14665.0,3254.0,5206.0,I,73,Services,Business Services
C_4713,2012,alive,1605.0,4512.0,1100.0,3509.0,725.0,-150.0,575.0,4897.0,0.0,6492.000000000001,-188.0,-242491.0,1247.0,5997.000000000001,3998.1,10001.0,5997.000000000001,5422.000000000001,I,73,Services,Business Services
C_4713,2013,alive,1338.0,4199.0,1047.0,6134.0,55.0,-2660.0,-2605.0,1145.0,0.0,6667.999999999999,-3206.0000000000005,-245824.0,1125.0,2192.0,1544.5,12802.0,2192.0,4797.0,I,73,Services,Business Services
C_4713,2014,alive,1291.9999999999998,2964.0,741.0,0.0,22.0,-2189.0,-2167.0,1162.0,0.0,15550.0,-3927.0,-249878.0,1035.0,1903.0,1545.3,15550.0,1903.0,4070.000000000001,I,73,Services,Business Services
C_4713,2015,alive,1500.0,3169.0,674.0,2132.0,13.0,-2420.0,-2407.0,1269.0,0.0,8314.0,-2843.0,-253689.0,256.0,1943.0,4037.3,10446.0,1943.0,4350.0,I,73,Services,Business Services
C_4713,2016,alive,402.9999999999999,412.0,577.0000000000001,0.0,5.0,-1887.0,-1882.0,674.0,0.0,11545.0,-3908.0,-257597.0,278.0,1251.0,1211.2,11545.0,1251.0,3133.0,I,73,Services,Business Services
C_4713,2017,alive,332.0,338.9999999999999,557.9999999999999,890.0,6.0,-1746.0,-1740.0,760.0,0.0,5261.0,-2114.0,-259711.0,223.0,1318.0,1663.3,6151.0,1318.0,3058.0000000000005,I,73,Services,Business Services
C_4713,2018,alive,250.0,256.0,563.0,3976.0,3.0,-1863.0,-1860.0,282.0,0.0,3708.0,-2065.0,-261329.0,11.0,845.0,852.4000000000001,7684.0,845.0,2705.0,I,73,Services,Business Services
C_4726,1999,alive,4188.0,4632.0,5202.999999999999,48.0,87.0,-5112.0,-5025.0,-5025.0,575.0,1476.0,-4958.0,-33092.0,0.0,178.0,26942000.0,1524.0,178.0,5202.999999999999,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2000,alive,19017.0,19717.0,12515.999999999998,31.0,123.0,-11898.0,-11775.0,-11775.0,0.0,2399.0,-10861.0,-43916.0,0.0,741.0,87935.59999999999,3281.0,741.0,12515.999999999998,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2001,alive,18278.0,20065.0,12869.000000000002,33.0,205.0,-11962.0,-11757.0,-11757.0,0.0,1794.0,-11146.0,-55063.0,2.0,1112.0,94379.6,2442.0,1112.0,12869.000000000002,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2002,alive,19517.0,21062.0,19553.0,1706.0,252.0,-18023.0,-17771.0,-17771.0,0.0,3202.0,-17442.999999999996,-72401.00000000001,2.0,1781.9999999999998,92218.6,6301.0,1781.9999999999998,19553.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2003,alive,30090.0,32715.0,25141.0,711.0,331.0,-24435.0,-24104.0,-24104.0,0.0,7029.0,-24280.0,-96858.0,3.0,1037.0,443978.8,8412.0,1037.0,25141.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2004,alive,33342.0,37637.0,38569.0,7582.999999999999,546.0,-37906.0,-37360.0,-37360.0,0.0,8823.0,-46203.0,-143064.0,3.0,1209.0,381599.5,16540.0,1209.0,38569.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2005,alive,51468.0,56008.0,41854.0,3323.0,787.9999999999999,-42508.0,-41720.0,-41720.0,0.0,17608.0,-58904.0,-201967.0,3.0,134.0,407627000.0,21170.0,134.0,41854.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2008,alive,25417.0,32889.0,41394.0,9592.0,1600.0,-38394.0,-36794.0,-36794.0,0.0,9866.0,-39106.0,-327408.0,0.0,4600.0,113428000.0,21956.0,4600.0,41394.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2011,alive,10630.999999999998,13324.000000000002,23394.0,223.9999999999999,1300.0,-24112.0,-22812.0,-22812.0,0.0,11147.0,-20965.0,-397420.0,0.0,582.0000000000001,41297.8,12060.0,582.0000000000001,23394.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2012,alive,27806.0,29943.0,35114.00000000001,148.0,900.0,-35819.0,-34919.00000000001,-34919.00000000001,195.0,11699.000000000002,-37315.0,-434735.0,0.0,195.0,92107.8,12290.0,195.0,35114.00000000001,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2013,alive,87238.99999999999,89317.0,44196.00000000001,18423.0,700.0,-44508.0,-43808.0,-43808.0,111.9999999999999,11855.0,-45215.0,-479950.0,67.0,387.9999999999999,190435.5,30816.0,387.9999999999999,44196.00000000001,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2014,alive,45559.0,47499.0,1853.0,20302.0,818.0,-43258.0,-42440.0,982.0,27.0,7829.0,-44058.0,-524008.0,0.0,2835.0,99280.9,28300.0,2835.0,45275.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2015,alive,40794.0,44377.0,217.0,25.0,712.0000000000001,-39834.0,-39122.0,770.0,0.0,11068.0,-55170.0,-579178.0,0.0,987.0,24549.1,36111.0,987.0,40109.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2016,alive,7194.0,9699.0,39423.0,25.0,255.0,-37636.0,-37381.0,-37381.0,0.0,13390.999999999998,-39490.0,-618668.0,0.0,2042.0,10905000.0,38529.0,2042.0,39423.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2017,alive,2237.0,3347.0,22641.0,15.0,192.0,-21348.000000000004,-21156.0,-21156.0,0.0,11760.0,-18446.0,-637114.0,0.0,1485.0,13553.4,27267.0,1485.0,22641.0,D,28,Manufacturing,Chemicals & Allied Products
C_4726,2018,alive,25653.0,119398.0,17823.0,0.0,160.0,-16195.0,-16035.0,-16035.0,0.0,20633.000000000004,-20533.0,-657646.9999999999,0.0,1788.0,160665000.0,51284.0,1788.0,17823.0,D,28,Manufacturing,Chemicals & Allied Products
C_4728,1999,alive,3143.0,5372.999999999999,8955.0,300.0,842.0000000000001,-1318.0,-476.0,7455.0,0.0,2879.0,-1275.0,-19950.0,1308.0,16410.0,12821.6,3179.0,16410.0,16886.0,I,87,Services,Engineering & Management Services
C_4728,2000,alive,4186.0,5587.000000000001,9164.0,0.0,720.0,359.0,1079.0,9073.0,0.0,2804.0,412.0,-19538.0,2306.0,18237.0,7518.099999999999,2804.0,18237.0,17158.0,I,87,Services,Engineering & Management Services
C_4728,2001,alive,6214.0,7592.0,10953.0,0.0,509.0,1498.0000000000002,2007.0,9356.0,0.0,1689.0,1541.0,-17997.0,1678.0000000000002,20309.0,9479.3,1689.0,20309.0,18302.0,I,87,Services,Engineering & Management Services
C_4728,2002,alive,10086.0,11503.0,9990.0,0.0,468.0,5074.0,5542.000000000001,12973.0,0.0,2300.0,3299.0,-14698.0,1972.0,22963.0,4989.7,2300.0,22963.0,17421.0,I,87,Services,Engineering & Management Services
C_4728,2003,alive,5506.0,6677.000000000001,2376.0,0.0,462.0,-5185.0,-4723.0,1174.0000000000002,0.0,2632.0,-5158.0,-19856.0,937.0,3550.0,1995.9,2632.0,3550.0,8273.0,I,87,Services,Engineering & Management Services
C_4728,2004,alive,1898.0,2259.0,1902.0,0.0,340.0,-2841.0,-2501.0,447.9999999999999,0.0,289.0,-1813.0,-21669.0,147.0,2350.0,510.4,289.0,2350.0,4851.0,I,87,Services,Engineering & Management Services
C_4728,2005,alive,679.0,985.0,1433.0,0.0,187.0,-1638.0,-1450.9999999999998,1411.0,0.0,356.0,-1635.0,-23304.0,457.0,2844.0,806.6,532.0,2844.0,4295.0,I,87,Services,Engineering & Management Services
C_4728,2006,alive,992.0,1392.0,1745.0,143.0,125.0,-144.0,-19.0,2657.0,0.0,497.0,-151.0,-23455.0,529.0,4402.0,1135.5,992.0,4402.0,4421.0,I,87,Services,Engineering & Management Services
C_4728,2007,alive,1043.0,1450.0,1686.9999999999998,138.0,67.0,-100.0,-33.0,2676.0,0.0,485.0,-83.0,-23538.0,387.0,4363.0,838.0999999999999,1051.0,4363.0,4396.0,I,87,Services,Engineering & Management Services
C_4728,2008,alive,429.0,770.0,1546.0,76.0,70.0,-805.9999999999999,-736.0,2278.0,0.0,669.0,-832.0000000000001,-24370.0,239.0,3824.0,62.1,1149.0,3824.0,4560.0,I,87,Services,Engineering & Management Services
C_4728,2009,alive,928.0,1038.0,1361.0,23.0,65.0,83.0,148.0,2708.0,0.0,511.0,180.0,-24399.0,143.0,4069.0,1568.1,874.0000000000001,4069.0,3921.0,I,87,Services,Engineering & Management Services
C_4728,2010,alive,667.9999999999999,715.0,1165.0,0.0,63.0,20.0,83.0,2305.0,0.0,437.9999999999999,-231.0,-24630.0,125.0,3470.0,944.1,754.0,3470.0,3387.0,I,87,Services,Engineering & Management Services
C_4750,1999,alive,40783.0,57278.0,24441.0,4151.0,3294.0,504.0,3798.0,26066.0,19256.0,17412.0,4574.0,-199394.0,15470.999999999998,50507.0,99928.1,25674.0,50507.0,46709.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_4750,2000,alive,74213.00000000001,95694.0,52989.0,2376.0,2858.0,20153.0,23011.0,54023.0,30872.0,40867.0,17147.000000000004,-185298.0,29537.0,107012.0,117100.0,45774.0,107012.0,84001.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_4750,2001,alive,89150.0,112733.0,48131.0,15606.0,3618.0,14155.0,17773.0,48915.0,21624.0,26771.0,11250.0,-175185.99999999997,19775.0,97046.0,151046.3,47280.0,97046.0,79273.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_4750,2002,alive,74661.99999999999,97188.0,19211.0,10717.0,5279.0,-21415.0,-16136.0,13604.0,20486.0,19618.0,-19635.0,-193447.0,8948.0,32815.0,70130.0,36668.0,32815.0,48951.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_4750,2003,alive,63045.0,83128.99999999999,15718.0,188.0,5367.999999999999,-21929.0,-16561.0,13100.0,15257.0,28643.0,-24633.000000000004,-207847.0,11287.0,28818.0,88968.8,29759.0,28818.0,45379.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_4750,2004,alive,46602.0,61141.00000000001,21617.0,91.0,5641.0,-14755.999999999998,-9115.0,15224.0,16543.0,19726.0,-13678.0,-220874.0,6654.0,36841.0,36236.5,20599.0,36841.0,45956.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_4754,1999,failed,4367.0,5670.0,1285.0,0.0,126.0,-12647.0,-12521.0,84.0,356.0,1149.0,-12302.0,-26692.0,95.0,1369.0,195718.5,1149.0,1369.0,13890.0,D,28,Manufacturing,Chemicals & Allied Products
C_4755,1999,alive,1852.0,17677.0,208.0,0.0,645.0,-3361.0,-2716.0,3784.0,0.0,7657.999999999998,-5826.000000000001,-18127.0,290.0,3992.0,26722.6,7657.999999999998,3992.0,6707.999999999999,I,73,Services,Business Services
C_4755,2000,alive,4433.0,23749.0,335.0,0.0,3046.0000000000005,-8408.0,-5362.0,1291.0,0.0,4461.0,-17375.0,-36723.0,3812.0,1626.0,55629000.0,4461.0,1626.0,6988.0,I,73,Services,Business Services
C_4765,1999,alive,42888.00000000001,263829.0,373589.0,3068.0,13211.0,60752.0,73963.00000000001,73963.00000000001,7270.0,79942.0,38791.0,132999.0,10237.0,447552.0,446632.5,130290.0,447552.0,373589.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4765,2000,alive,53989.0,305997.0,458837.0,2886.0,17006.0,4178.0,21184.0,21184.0,7987.999999999999,123125.0,514.0,133513.0,15850.0,480021.0,202790.3,176720.99999999997,480021.0,458837.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4765,2001,alive,90493.0,357371.0,464002.0,35097.0,20945.0,-27505.0,-6560.0,-6560.0,7568.0,151872.0,-14918.0,118595.0,21783.0,457442.0,201947.2,242635.0,457442.0,464002.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4765,2002,alive,91545.0,376606.0,358861.0,54419.0,21165.0,-24347.0,-3182.0,68113.0,7250.0,136734.0,-10552.0,108432.0,10377.0,426974.0,82989.2,251479.0,426974.0,430156.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4765,2003,alive,143880.0,396239.0,325407.0,80886.00000000001,20910.0,-25464.0,-4553.999999999999,58541.0,7546.0,104615.0,-13278.0,94543.0,4273.0,383948.0,73262.4,271922.0,383948.0,388502.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4765,2004,alive,142009.0,360729.0,379684.0,64574.0,17309.0,-44052.0,-26743.0,35562.0,9036.0,111537.0,-43132.0,50714.0,4555.0,415246.0,50837.7,279350.0,415246.0,441989.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4765,2005,alive,168385.0,351344.0,484284.0,56335.0,16000.999999999998,-46846.0,-30845.0,38705.0,8772.0,163613.0,-64886.00000000001,-14091.0,5276.0,522989.0,100200.2,334088.0,522989.0,553834.0000000001,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4765,2006,alive,187401.0,356451.0,567698.0,42090.0,15178.0,592.0000000000001,15770.0,96803.0,7944.0,163367.00000000003,5412.000000000001,-18801.0,4866.000000000001,664501.0000000001,227493000.0,334629.0,664501.0000000001,648731.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4804,1999,alive,356.0,1129.0,508.0,0.0,382.0,298.0,680.0,4343.0,0.0,126.0,359.0,-14109.000000000002,138.0,4851.0,10811.5,126.0,4851.0,4171.0,D,38,Manufacturing,Instruments & Related Products
C_4804,2000,alive,119.0,563.0,3536.0,0.0,351.0,-3212.0,-2861.0,-2861.0,0.0,1360.0,-3182.0,-17291.0,94.0,675.0,12063.1,2384.0,675.0,3536.0,D,38,Manufacturing,Instruments & Related Products
C_4804,2001,alive,3523.0,3767.0,3879.0,0.0,252.0,-3611.0,-3359.0,-3359.0,0.0,1206.0,-3676.0,-27794.0,103.0,520.0,28315.2,1984.0,520.0,3879.0,D,38,Manufacturing,Instruments & Related Products
C_4804,2002,alive,6437.0,6907.0,241.0,0.0,55.0,-2650.0,-2595.0,1390.0,393.9999999999999,1718.0000000000002,-2614.0,-33690.0,243.0,1631.0,13082.3,2716.0,1631.0,4226.0,D,38,Manufacturing,Instruments & Related Products
C_4804,2003,alive,3500.0,4090.0,447.9999999999999,0.0,135.0,-3214.0,-3079.0,3159.0,198.9999999999999,1994.0,-3119.0,-36809.0,728.0,3607.0,16939.5,3018.0,3607.0,6686.0,D,38,Manufacturing,Instruments & Related Products
C_4804,2004,alive,3234.0,4058.0,995.0,0.0,87.0,-353.0,-266.0,4770.0,287.0,1803.0,-344.0,-37153.0,1229.0,5765.0,48903.8,1892.0,5765.0,6031.000000000001,D,38,Manufacturing,Instruments & Related Products
C_4804,2005,alive,2962.0,4638.999999999999,1957.0,500.0,124.0,-1616.0,-1492.0,5025.0,618.0,2163.0000000000005,-2759.0,-39911.0,1579.0,6982.0,19190.5,3880.0,6982.0,8474.0,D,38,Manufacturing,Instruments & Related Products
C_4804,2006,alive,11635.0,16624.000000000004,4368.0,0.0,432.0,353.0,785.0,8901.0,2028.0,4162.0,385.0,-39446.0,2681.0,13269.0,48459.6,4334.0,13269.0,12484.000000000002,D,38,Manufacturing,Instruments & Related Products
C_4804,2007,alive,14904.000000000002,19950.0,5576.000000000001,0.0,689.0,2757.0,3446.0,13348.0,2916.0000000000005,3600.0,2724.0,-36722.0,3.0,18924.0,59443.7,3600.0,18924.0,15478.0,D,38,Manufacturing,Instruments & Related Products
C_4808,1999,alive,654748.0,2056718.0,1054675.0,5696.000000000001,51045.0,75823.00000000001,126868.0,390676.0,32916.0,1698544.0,-147256.0,-99510.0,455017.0,1445351.0,542978.2000000001,1707737.0,1445351.0,1318483.0,I,80,Services,Health Services
C_4808,2000,alive,397875.0,1596632.0,1087428.0,974006.0,56330.0,179271.0,235601.0,398874.0,20641.0,249527.0,13485.0,-81307.0,297531.0,1486302.0,1406579000.0,1228388.0,1486302.0,1250701.0,I,80,Services,Health Services
C_4808,2001,alive,474664.0,1662683.0,1152679.0,811190.0,53182.0,317992.0,371174.0,498074.0,34901.0,298681.0,137315.0,56008.0,337636.0,1650753.0,2066514000.0,1138323.9999999995,1650753.0,1279579.0,I,80,Services,Health Services
C_4808,2002,alive,544526.0,1775693.0,1227649.0,1311252.0000000002,54701.0,390952.0,445653.0,626983.0000000001,34929.0,292601.0,157329.0,213337.0,360859.0,1854632.0,1496457.5,1679200.0,1854632.0,1408979.0,I,80,Services,Health Services
C_4808,2003,alive,605058.0,1945530.0,1360556.0,1117002.0,74687.0,385847.0,460534.0,655862.0,32853.0,362820.0,175791.0,388204.0,436678.00000000006,2016418.0,2515617000.0,1605372.0,2016418.0,1555884.0,I,80,Services,Health Services
C_4808,2004,alive,868720.0,2511959.0,1555070.0,1322467.9999999998,86666.0,415517.0,502183.0000000001,735225.0,31843.000000000004,441735.0,222254.0,613016.9999999999,488127.0,2290295.0,3896353.5,1935632.0,2290295.0,1788112.0,I,80,Services,Health Services
C_4808,2005,alive,1654408.0,6279762.0,2035243.0,4085435.0,116836.0,487460.0,604295.9999999999,938675.0,69130.0,989733.0,228643.0,854736.0000000001,963127.0,2973918.0,5161988.4,5340514.0,2973918.0,2369622.0000000005,I,80,Services,Health Services
C_4808,2006,alive,1709496.0,6491816.0,3402929.0,3730380.0,160717.0,737297.0,898013.9999999999,1477733.0,89119.0,1112172.0,289691.0,1142618.0,1070670.0,4880662.0,5951695.7,5123532.999999999,4880662.0,3982648.0,I,80,Services,Health Services
C_4808,2007,alive,1976250.0,6943960.0,3604824.0,3683887.0,178990.0,852419.0,1031409.0,1659327.0000000002,80173.0,1086496.0,381778.0,1512779.0,1111288.0,5264151.0,6036775.5,5061193.0,5264151.0,4232742.0,I,80,Services,Health Services
C_4808,2008,alive,2128304.0,7286090.999999999,3936398.0,3622421.0,201006.0,868300.0,1069306.0,1723775.0,84173.99999999999,1163063.0,374160.0,1875111.0,1318899.0,5660173.000000001,5143085.8,5167787.0,5660173.000000001,4590867.0,I,80,Services,Health Services
C_4808,2009,alive,2302521.0,7558236.0,4263139.0,3532217.0,214515.0,937829.0,1152344.0,1845661.0,70041.0,1046941.0,422684.0,2306586.0,1347256.0,6108800.0,6053920.600000001,5032352.0,6108800.0,4956456.0,I,80,Services,Health Services
C_4808,2010,alive,2622854.0000000005,8114424.0,4489799.0,4233850.0,219314.0,988028.0,1207342.0,1957592.0,76008.0,924345.0,405683.0000000001,2718320.0,1373712.0000000002,6447391.0,6671179000.0,5694238.0,6447391.0,5240049.0,I,80,Services,Health Services
C_4808,2011,alive,2281608.0,8892171.999999998,4698340.0,4417624.0,249060.0,1167706.0,1416766.0,2283874.0,75731.00000000001,1153116.0,478001.0,3176334.0000000005,1447821.0,6982214.0,7098924.2,6145831.0,6982214.0,5565448.0,I,80,Services,Health Services
C_4808,2012,alive,2878794.0000000005,16018596.0,5621012.0,8326534.0,299810.0,1397297.0,1697107.0000000002,2565268.0,78126.0,2018174.0,536016.9999999999,3716538.0,1725558.0,8186280.0,11660804.5,11509856.000000002,8186280.0,6489173.000000001,I,80,Services,Health Services
C_4808,2013,alive,3472278.0,17098877.0,8354007.0,8141231.0,373107.0,1855599.0,2228706.0,3410043.0,88805.0,2462049.0,633446.0,3361344.0,1823403.0,11764050.0,13508139.3,11796036.0,11764050.0,9535344.0,I,80,Services,Health Services
C_4808,2014,alive,3876797.0,17942715.0,9281931.0,8383280.000000001,428309.0,1808907.0,2237216.0,3513175.0,136085.0,2088652.0,723113.9999999999,4062086.0,1993885.0,12795106.000000002,16332649.3,11752438.999999996,12795106.000000002,10557890.0,I,80,Services,Health Services
C_4808,2015,alive,4503280.0,18514875.0,9820837.0,9001308.0,642021.0,1880134.0,2522155.0,3961.0,185575.0,2399138.0,269732.0,4297009.0,2206656.0,13781837.0,14621951.3,12566637.0,13781837.0,11259682.0,I,80,Services,Health Services
C_4808,2016,alive,3980228.0,18741257.0,10646736.0,8947327.0,720252.0,1832314.0,2552566.0000000005,4098369.000000001,164858.0,2696445.0,879873.9999999999,3620670.0,2379679.0,14745105.0,12490366.8,12918258.0,14745105.0,12192539.0,I,80,Services,Health Services
C_4808,2017,alive,8744358.0,18948193.0,7640005.0,9158018.0,559911.0,1633375.0,2193286.0,3236629.0000000005,181799.0,3041177.0,663618.0,3646948.0,2137109.0,10876633.999999998,13182879.5,13050767.0,10876633.999999998,8683348.0,I,80,Services,Health Services
C_4808,2018,alive,8424159.0,19110252.0,8195513.0,8172847.0,591035.0,1525946.0,2116981.0,3209338.0,107381.0,4891161.0,159394.0,2708270.0,2397018.0,11404851.0,8562275000.0,14077213.0,11404851.0,9287870.0,I,80,Services,Health Services
C_4816,1999,alive,75268.0,106089.0,37749.0,6560.0,1668.0,-24668.000000000004,-23.0,-23.0,0.0,6822.0,-42449.0,-109206.0,1075.9999999999998,14749.0,231432.2,13387.0,14749.0,37749.0,D,28,Manufacturing,Chemicals & Allied Products
C_4831,1999,alive,22869.0,25288.0,17296.0,0.0,965.0,680.0,1645.0,13765.999999999998,4477.0,6411.000000000001,1170.0,-20974.0,11058.0,31062.0,164094.00000000003,6411.000000000001,31062.0,29417.0,D,38,Manufacturing,Instruments & Related Products
C_4831,2000,alive,138335.0,142257.0,42087.0,0.0,1249.0,14675.999999999998,15925.0,40147.0,13090.0,15702.0,14753.0,-8173.0,22478.0,82234.0,446205000.0,15702.0,82234.0,66309.0,D,38,Manufacturing,Instruments & Related Products
C_4831,2001,alive,114675.0,158635.0,39419.0,0.0,2873.0,-6645.0,-3772.0,31664.0,16007.0,14968.0,-13127.0,-41192.0,11171.0,71083.0,321414.60000000003,15327.0,71083.0,74855.0,D,38,Manufacturing,Instruments & Related Products
C_4831,2003,alive,143207.0,161918.99999999997,40952.0,0.0,4355.0,-14660.0,-10305.0,26244.0,9887.0,17583.0,-72372.0,-135274.0,10402.0,67196.0,476457.3,17776.0,67196.0,77501.0,D,38,Manufacturing,Instruments & Related Products
C_4831,2004,alive,178748.0,207900.0,81071.0,1383.0,3687.0,9631.0,13318.0,60799.0,31716.0,46413.0,9694.0,-125831.0,59074.0,141870.0,342237.7,47941.0,141870.0,128552.0,D,38,Manufacturing,Instruments & Related Products
C_4831,2005,alive,156570.0,183684.00000000003,77695.0,966.0,6585.0,-19420.0,-12835.0,48118.0,32545.0,40082.0,-19311.0,-145171.0,27067.0,125813.0,325358.5,41090.0,125813.0,138648.0,D,38,Manufacturing,Instruments & Related Products
